Samples:R1.bf.size:R1.bf.len:R2.bf.size:R2.bf.len:R1.af.size:R1.af.len:R2.af.size:R2.af.len:size.ovelap.avg:len.overlap.avg
WT1-2_S107_L001_Q_30 : 23420: 294.849: 23420: 295.662: 20189: 262.874: 20189: 212.12: 16556: 425.459
MT3-9-3_S311_L001_Q_30 : 27690: 260.434: 27690: 260.335: 20803: 277.458: 20803: 207.967: 18571: 434.727
WT1-3_S115_L001_Q_30 : 17033: 296.546: 17033: 296.912: 14850: 270.058: 14850: 216.43: 13221: 435.459
WT0-10_S169_L001_Q_30 : 22202: 299.06: 22202: 299.19: 19556: 272.883: 19556: 215.279: 16400: 439.234
WT0-11_S177_L001_Q_30 : 20087: 297.911: 20087: 298.042: 17836: 274.751: 17836: 216.752: 14922: 442.279
GT0-10-1_S127_L001_Q_30 : 35090: 237.912: 35090: 238.964: 23301: 252.035: 23301: 187.581: 19467: 389.769
GT0-10-2_S135_L001_Q_30 : 31195: 239.519: 31195: 240.715: 20329: 252.019: 20329: 182.083: 16911: 394.102
GT0-10-3_S143_L001_Q_30 : 35429: 250.307: 35429: 253.285: 24975: 250.587: 24975: 186.932: 21566: 360.095
GT0-11-1_S151_L001_Q_30 : 37566: 248.039: 37566: 249.292: 25822: 250.627: 25822: 184.233: 21496: 391.794
GT0-11-2_S159_L001_Q_30 : 28291: 221.811: 28291: 222.7: 16783: 253.103: 16783: 184.12: 14031: 401.466
GT0-11-3_S167_L001_Q_30 : 48214: 235.643: 48214: 236.485: 30757: 247.397: 30757: 180.963: 24995: 394.332
GT0-1-1_S7_L001_Q_30 : 31312: 227.83: 31312: 228.72: 19564: 254.673: 19564: 185.496: 16790: 400.095
GT0-12-1_S175_L001_Q_30 : 9601: 233.163: 9601: 236.322: 6120: 251.295: 6120: 185.936: 5230: 366.106
GT0-12-2_S183_L001_Q_30 : 40438: 248.355: 40438: 249.525: 27748: 250.122: 27748: 182.539: 22509: 399.201
MT3-19-1_S55_L001_Q_30 : 30348: 246.109: 30348: 246.294: 21346: 276.35: 21346: 208.243: 19003: 433.836
MT3-19-2_S63_L001_Q_30 : 31523: 204.848: 31523: 205.909: 17556: 276.513: 17556: 207.649: 15706: 430.009
MT1-5-3_S210_L001_Q_30 : 69988: 196.403: 69988: 151.209: 23934: 242.021: 23934: 194.02: 21662: 342.718
MT3-19-3_S71_L001_Q_30 : 27720: 244.88: 27720: 244.993: 19272: 277.939: 19272: 207.753: 17133: 434.986
MT1-6-1_S218_L001_Q_30 : 33335: 275.529: 33335: 276.239: 26721: 265.684: 26721: 211.26: 23409: 427.112
MT1-15-2_S252_L001_Q_30 : 46578: 277.996: 46578: 279.167: 37361: 265.827: 37361: 212.939: 32915: 428.064
MT3-20-1_S79_L001_Q_30 : 30211: 240.359: 30211: 240.748: 20476: 277.752: 20476: 205.217: 18199: 431.145
MT1-6-2_S226_L001_Q_30 : 48836: 221.458: 48836: 171.752: 20108: 268.387: 20108: 208.461: 17950: 413.118
MT1-15-3_S260_L001_Q_30 : 35475: 284.588: 35475: 285.652: 29346: 267.203: 29346: 213.238: 25883: 428.964
MT3-20-2_S87_L001_Q_30 : 30615: 242.193: 30615: 242.823: 21086: 274.753: 21086: 206.972: 18758: 428.503
MT1-6-3_S234_L001_Q_30 : 48987: 172.714: 48987: 137.169: 15195: 262.709: 15195: 204.712: 13452: 399.562
MT1-16-1_S268_L001_Q_30 : 45981: 218.638: 45981: 169.387: 18956: 273.13: 18956: 210.481: 16777: 431.394
MT3-20-3_S95_L001_Q_30 : 44040: 166.31: 44040: 166.951: 18697: 270.313: 18697: 205.242: 16776: 416.651
MT1-7-1_S242_L001_Q_30 : 36377: 293.479: 36377: 293.902: 31112: 268.742: 31112: 213.093: 27195: 432.663
MT1-16-2_S276_L001_Q_30 : 30610: 289.788: 30610: 290.368: 25786: 267.412: 25786: 211.87: 22732: 429.821
MT3-21-1_S8_L001_Q_30 : 37490: 170.361: 37490: 170.463: 16067: 275.736: 16067: 208.748: 14468: 429.365
MT1-7-2_S250_L001_Q_30 : 36025: 257.816: 36025: 209.839: 19662: 270.801: 19662: 209.486: 17396: 426.329
MT1-16-3_S284_L001_Q_30 : 34892: 236.583: 34892: 238.507: 23014: 270.893: 23014: 209.814: 20246: 430.562
MT3-21-2_S16_L001_Q_30 : 29615: 219.696: 29615: 220.236: 18056: 277.997: 18056: 207.02: 16109: 432.672
MT1-7-3_S258_L001_Q_30 : 56769: 216.191: 56769: 109.28: 10402: 267.225: 10402: 205.218: 9257: 412.365
MT1-17-1_S197_L001_Q_30 : 42671: 258.744: 42671: 258.262: 31319: 274.221: 31319: 207.419: 27847: 430.024
MT3-21-3_S24_L001_Q_30 : 31464: 228.249: 31464: 228.529: 20087: 277.814: 20087: 208.768: 17985: 434.962
MT1-8-1_S266_L001_Q_30 : 58278: 244.556: 58278: 181.805: 25934: 273.916: 25934: 209.245: 22794: 430.961
MT1-17-2_S205_L001_Q_30 : 36709: 247.875: 36709: 236.758: 24068: 275.168: 24068: 209.053: 21568: 432.506
MT3-2-1_S223_L001_Q_30 : 16046: 238.286: 16046: 238.166: 10785: 276.186: 10785: 208.73: 9621: 434.525
MT1-8-2_S274_L001_Q_30 : 62832: 186.38: 62832: 114.23: 12615: 272.943: 12615: 206.948: 11246: 423.398
MT1-17-3_S213_L001_Q_30 : 37271: 241.269: 37271: 230.13: 23625: 276.751: 23625: 207.546: 21021: 434.896
MT1-8-3_S282_L001_Q_30 : 37360: 233.642: 37360: 224.899: 22980: 277.533: 22980: 206.431: 20320: 434.956
MT1-18-1_S221_L001_Q_30 : 69126: 176.202: 69126: 152.317: 24370: 275.222: 24370: 208.088: 21695: 431.726
MT1-18-2_S229_L001_Q_30 : 57918: 192.194: 57918: 154.043: 19925: 267.242: 19925: 206.439: 17808: 414.094
MT0-6-1_S314_L001_Q_30 : 19731: 280.621: 19731: 281.138: 15811: 275.005: 15811: 213.261: 13562: 439.464
MT0-6-2_S322_L001_Q_30 : 25558: 289.915: 25558: 290.449: 21381: 270.465: 21381: 213.987: 18382: 434.564
MT0-14-1_S316_L001_Q_30 : 18773: 292.802: 18773: 293.33: 15536: 274.678: 15536: 209.349: 13165: 438.233
MT0-6-3_S330_L001_Q_30 : 27966: 173.187: 27966: 172.749: 11751: 284.513: 11751: 211.901: 9746: 448.212
MT0-14-3_S332_L001_Q_30 : 28686: 282.493: 28686: 282.584: 22792: 269.163: 22792: 212.835: 20172: 434.596
MT0-7-1_S338_L001_Q_30 : 24294: 283.843: 24294: 284.335: 19831: 273.028: 19831: 213.733: 17121: 434.653
MT0-15-1_S340_L001_Q_30 : 21029: 281.04: 21029: 281.746: 16529: 279.312: 16529: 210.903: 14123: 443.255
MT0-7-2_S346_L001_Q_30 : 58445: 274.712: 58445: 275.133: 45657: 270.944: 45657: 213.236: 39661: 433.341
MT0-15-2_S348_L001_Q_30 : 23311: 286.514: 23311: 286.931: 18971: 270.997: 18971: 210.085: 16260: 432.489
MT0-7-3_S354_L001_Q_30 : 33849: 288.721: 33849: 289.284: 27895: 272.433: 27895: 212.258: 23981: 433.709
MT0-15-3_S356_L001_Q_30 : 23306: 292.481: 23306: 293.065: 18971: 281.238: 18971: 209.374: 15891: 445.75
MT0-8-1_S362_L001_Q_30 : 37113: 278.744: 37113: 279.263: 29344: 276.087: 29344: 213.818: 25186: 441.687
MT0-16-1_S364_L001_Q_30 : 25686: 287.003: 25686: 287.325: 20887: 269.23: 20887: 206.924: 17910: 432.284
MT0-8-2_S370_L001_Q_30 : 30455: 285.162: 30455: 285.702: 24608: 274.436: 24608: 212.19: 21347: 437.313
MT0-16-2_S372_L001_Q_30 : 26912: 291.513: 26912: 292.378: 21923: 278.423: 21923: 209.816: 18742: 434.839
MT0-8-3_S378_L001_Q_30 : 30499: 284.488: 30499: 285.258: 24959: 273.53: 24959: 210.861: 21655: 434.03
MT0-16-3_S380_L001_Q_30 : 18796: 288.913: 18796: 289.461: 15377: 278.591: 15377: 208.968: 13293: 439.352
MT0-9-1_S291_L001_Q_30 : 20060: 289.838: 20060: 289.998: 16218: 278.017: 16218: 210.341: 13328: 442.345
MT0-17-1_S293_L001_Q_30 : 57605: 202.565: 57605: 203.749: 30652: 261.351: 30652: 213.441: 27151: 414.049
MT0-17-2_S301_L001_Q_30 : 25614: 280.456: 25614: 281.024: 20385: 275.599: 20385: 213.575: 17487: 437.723
GT3-14-1_S124_L001_Q_30 : 14642: 250.661: 14642: 252.274: 10811: 262.524: 10811: 185.61: 9155: 389.312
GT3-14-2_S132_L001_Q_30 : 25385: 230.794: 25385: 233.361: 16523: 253.268: 16523: 180.345: 14092: 364.266
GT1-2-3_S233_L001_Q_30 : 24208: 210.084: 24208: 216.908: 14457: 227.002: 14457: 172.082: 12105: 292.31
GT3-14-3_S140_L001_Q_30 : 13707: 260.442: 13707: 261.273: 10351: 268.592: 10351: 185.774: 8629: 403.816
GT1-24-1_S270_L001_Q_30 : 12595: 285.121: 12595: 286.084: 10051: 277.264: 10051: 187.721: 6932: 434.461
GT3-15-1_S148_L001_Q_30 : 22236: 281.982: 22236: 282.525: 18386: 271.693: 18386: 186.692: 15273: 413.387
GT1-24-2_S278_L001_Q_30 : 58699: 236.342: 58699: 241.986: 40632: 242.486: 40632: 178.109: 33189: 334.641
GT3-15-2_S156_L001_Q_30 : 17552: 264.111: 17552: 266.563: 13118: 257.177: 13118: 182.685: 11041: 377.076
GT1-24-3_S286_L001_Q_30 : 8666: 276.696: 8666: 277.862: 6660: 276.971: 6660: 184.879: 4512: 426.47
GT3-15-3_S164_L001_Q_30 : 21447: 284.278: 21447: 284.92: 17583: 271.1: 17583: 184.944: 14581: 410.981
GT1-3-1_S241_L001_Q_30 : 3895: 216.076: 3895: 223.954: 2368: 232.583: 2368: 172.186: 1920: 307.753
GT3-16-1_S172_L001_Q_30 : 12823: 281.251: 12823: 282.154: 10401: 272.134: 10401: 184.006: 8498: 412.28
GT1-3-2_S249_L001_Q_30 : 44535: 217.529: 44535: 221.337: 25559: 251.104: 25559: 177.666: 19106: 356.013
GT3-16-2_S180_L001_Q_30 : 7728: 264.078: 7728: 265.68: 5903: 262.162: 5903: 184.072: 4857: 386.218
GT1-3-3_S257_L001_Q_30 : 6791: 221.089: 6791: 226.702: 4209: 233.855: 4209: 176.789: 3758: 330.957
GT3-16-3_S188_L001_Q_30 : 18601: 264.675: 18601: 267.005: 14037: 262.647: 14037: 180.2: 10372: 379.737
GT1-4-1_S265_L001_Q_30 : 7884: 255.317: 7884: 259.215: 5577: 259.335: 5577: 182.162: 4275: 375.607
GT3-17-1_S101_L001_Q_30 : 33339: 263.519: 33339: 259.102: 23681: 271.592: 23681: 187.113: 16943: 415.15
GT1-4-2_S273_L001_Q_30 : 10377: 233.004: 10377: 239.509: 6807: 238.521: 6807: 177.212: 5894: 329.056
GT1-4-3_S281_L001_Q_30 : 32747: 236.252: 32747: 239.332: 20599: 266.601: 20599: 180.51: 14662: 396.541
GT1-14-3_S236_L001_Q_30 : 2637: 282.464: 2637: 283.832: 2068: 278.533: 2068: 183.15: 1339: 431.419
GT1-15-1_S244_L001_Q_30 : 7804: 272.086: 7804: 273.254: 5842: 278.875: 5842: 184.343: 3807: 434.421
GT0-24-2_S280_L001_Q_30 : 56255: 218.517: 56255: 219.582: 32964: 255.686: 32964: 182.369: 28319: 403.541
GT1-15-2_S252_L001_Q_30 : 21704: 278.756: 21704: 280.09: 16878: 279.09: 16878: 184.327: 11201: 429.721
GT0-24-3_S288_L001_Q_30 : 40096: 209.161: 40096: 210.398: 22608: 253.835: 22608: 180.431: 19478: 394.294
GT0-12-3_S191_L001_Q_30 : 35371: 266.041: 35371: 266.682: 26146: 248.032: 26146: 181.366: 20878: 402.892
GT1-15-3_S260_L001_Q_30 : 22296: 282.709: 22296: 283.44: 17585: 281.487: 17585: 184.25: 11702: 438.722
GT0-3-1_S55_L001_Q_30 : 70481: 248.44: 70481: 249.279: 49050: 256.397: 49050: 185.373: 42191: 403.263
GT0-1-2_S15_L001_Q_30 : 31786: 227.787: 31786: 228.81: 19651: 256.538: 19651: 184.315: 16859: 397.888
WT1-4_S123_L001_Q_30 : 19395: 296.944: 19395: 297.743: 17052: 263.13: 17052: 216.86: 14011: 428.119
GT1-16-1_S268_L001_Q_30 : 27409: 280.834: 27409: 281.519: 21549: 280.551: 21549: 184.639: 14263: 438.312
GT0-3-2_S63_L001_Q_30 : 57169: 244.493: 57169: 245.382: 38669: 256.348: 38669: 185.567: 33054: 404.763
GT0-13-1_S104_L001_Q_30 : 37847: 240.828: 37847: 241.543: 25056: 252.145: 25056: 186.387: 20702: 398.013
WT1-5_S131_L001_Q_30 : 21163: 276.724: 21163: 277.572: 16875: 266.402: 16875: 212.417: 14558: 416.679
WT0-12_S185_L001_Q_30 : 18829: 291.854: 18829: 292.044: 16355: 275.113: 16355: 217.488: 13627: 441.806
GT1-16-2_S276_L001_Q_30 : 10328: 285.83: 10328: 286.649: 8226: 278.821: 8226: 183.207: 5408: 434.104
GT0-3-3_S71_L001_Q_30 : 33017: 196.799: 33017: 198.506: 16845: 254.469: 16845: 185.609: 13787: 395.431
GT0-13-2_S112_L001_Q_30 : 18855: 247.123: 18855: 247.684: 12772: 249.908: 12772: 182.289: 10409: 399.893
WT1-6_S139_L001_Q_30 : 17627: 295.088: 17627: 295.707: 15284: 260.653: 15284: 214.152: 12825: 425.803
WT0-13_S98_L001_Q_30 : 35388: 228.569: 35388: 228.382: 22284: 270.691: 22284: 221.062: 19302: 439.19
GT1-16-3_S284_L001_Q_30 : 36331: 260.362: 36331: 261.968: 25323: 277.212: 25323: 180.204: 17030: 419.959
GT0-4-1_S79_L001_Q_30 : 47291: 222.137: 47291: 223.932: 28434: 255.532: 28434: 182.768: 24099: 398.472
GT0-13-3_S120_L001_Q_30 : 45906: 251.287: 45906: 252.11: 32121: 249.878: 32121: 184.673: 25988: 397.008
WT1-7_S147_L001_Q_30 : 23591: 294.336: 23591: 295.233: 20156: 260.662: 20156: 213.127: 15821: 424.059
WT0-14_S106_L001_Q_30 : 24980: 299.716: 24980: 299.642: 21417: 258.151: 21417: 222.258: 19899: 429.827
GT1-17-1_S197_L001_Q_30 : 62366: 208.717: 62366: 200.309: 31655: 258.637: 31655: 185.684: 26857: 410.36
GT0-4-2_S87_L001_Q_30 : 51437: 248.561: 51437: 249.509: 35631: 255.701: 35631: 185.026: 30384: 403.341
GT0-1-3_S23_L001_Q_30 : 51918: 199.769: 51918: 200.625: 27161: 254.375: 27161: 185.632: 21853: 407.893
WT1-8_S155_L001_Q_30 : 22738: 224.275: 22738: 224.468: 13829: 270.435: 13829: 214.286: 11495: 433.355
WT0-15_S114_L001_Q_30 : 21331: 274.216: 21331: 274.551: 17042: 267.223: 17042: 215.514: 15284: 432.979
GT1-17-2_S205_L001_Q_30 : 30366: 265.204: 30366: 266.798: 22177: 271.554: 22177: 181.631: 15417: 416.572
GT0-4-3_S95_L001_Q_30 : 92946: 244.671: 92946: 245.735: 63202: 256.808: 63202: 185.008: 54242: 404.126
GT0-14-1_S128_L001_Q_30 : 53761: 242.42: 53761: 244.091: 36761: 252.292: 36761: 188.581: 30934: 379.666
WT1-9_S163_L001_Q_30 : 22700: 295.886: 22700: 296.573: 19556: 260.43: 19556: 210.956: 15561: 423.721
WT0-16_S122_L001_Q_30 : 26572: 284.129: 26572: 284.572: 22274: 267.977: 22274: 220.044: 20083: 434.624
GT1-17-3_S213_L001_Q_30 : 22189: 248.61: 22189: 253.806: 15227: 258.144: 15227: 181.542: 12805: 378.413
GT0-5-1_S8_L001_Q_30 : 19354: 244.732: 19354: 245.189: 13096: 255.918: 13096: 185.322: 11272: 401.938
GT0-14-2_S136_L001_Q_30 : 25989: 252.103: 25989: 253.364: 18237: 250.858: 18237: 184.216: 15074: 387.599
WT3-10_S173_L001_Q_30 : 23529: 287.417: 23529: 288.308: 19889: 262.191: 19889: 209.501: 17620: 410.963
WT0-17_S130_L001_Q_30 : 28330: 261.693: 28330: 261.575: 21022: 270.401: 21022: 215.152: 18695: 434.867
GT0-5-2_S16_L001_Q_30 : 34853: 248.404: 34853: 248.78: 23810: 256.775: 23810: 183.043: 20338: 402.756
GT0-14-3_S144_L001_Q_30 : 34539: 257.442: 34539: 257.697: 24712: 251.055: 24712: 184.869: 19968: 404.703
WT3-11_S181_L001_Q_30 : 24868: 289.845: 24868: 290.854: 21061: 262.053: 21061: 213.966: 18475: 419.052
WT0-18_S138_L001_Q_30 : 20674: 299.836: 20674: 299.65: 17961: 265.139: 17961: 222.48: 16709: 432.645
GT0-15-1_S152_L001_Q_30 : 39934: 258.013: 39934: 258.575: 28747: 255.481: 28747: 186.129: 23926: 403.82
WT3-12_S189_L001_Q_30 : 19429: 287.068: 19429: 287.196: 16355: 274.143: 16355: 214.452: 15148: 438.199
WT0-19_S146_L001_Q_30 : 32087: 280.765: 32087: 281.114: 26063: 264.654: 26063: 215.58: 22819: 428.3
WT3-13_S102_L001_Q_30 : 27289: 268.921: 27289: 269.167: 21162: 271.879: 21162: 214.82: 19206: 436.46
WT0-1_S97_L001_Q_30 : 19245: 292.712: 19245: 292.849: 16737: 274.887: 16737: 218.992: 13857: 443.958
WT0-20_S154_L001_Q_30 : 27899: 299.625: 27899: 299.529: 24486: 271.289: 24486: 220.211: 20871: 440.607
MT3-22-1_S32_L001_Q_30 : 46423: 159.549: 46423: 159.312: 18054: 265.841: 18054: 214.601: 15738: 426.163
MT3-22-2_S40_L001_Q_30 : 32603: 211.924: 32603: 212.089: 18733: 271.374: 18733: 204.859: 16577: 426.324
MT1-9-1_S195_L001_Q_30 : 60042: 186.297: 60042: 153.759: 20900: 251.906: 20900: 201.132: 18844: 372.559
MT3-22-3_S48_L001_Q_30 : 24381: 253.334: 24381: 253.339: 17456: 279.845: 17456: 209.407: 15343: 437.774
MT1-18-3_S237_L001_Q_30 : 43146: 216.96: 43146: 196.085: 21831: 273.507: 21831: 207.814: 19370: 429.636
MT1-9-2_S203_L001_Q_30 : 46356: 207.29: 46356: 155.826: 16659: 267.02: 16659: 210.292: 14793: 419.167
MT3-23-1_S56_L001_Q_30 : 40587: 234.212: 40587: 233.888: 26896: 276.386: 26896: 208.298: 24096: 432.015
MT1-19-1_S245_L001_Q_30 : 51698: 202.714: 51698: 171.454: 21771: 273.78: 21771: 208.384: 19404: 429.912
MT1-9-3_S211_L001_Q_30 : 57949: 172.217: 57949: 121.836: 13432: 257.881: 13432: 206.515: 11872: 398.537
MT3-23-2_S64_L001_Q_30 : 28967: 240.944: 28967: 241.049: 19993: 274.85: 19993: 207.734: 17981: 424.115
MT1-19-2_S253_L001_Q_30 : 39408: 246.942: 39408: 247.733: 27363: 273.78: 27363: 209.872: 24199: 434.238
MT3-10-1_S319_L001_Q_30 : 51554: 140.434: 51554: 140.919: 16964: 270.504: 16964: 205.176: 15271: 415.352
MT3-23-3_S72_L001_Q_30 : 32540: 249.553: 32540: 249.774: 23239: 277.78: 23239: 207.926: 20708: 431.989
MT1-19-3_S261_L001_Q_30 : 39564: 263.782: 39564: 261.552: 29576: 274.547: 29576: 207.457: 26139: 431.254
MT3-10-3_S335_L001_Q_30 : 22346: 277.349: 22346: 276.872: 18442: 276.789: 18442: 206.859: 16425: 430.944
MT3-2-3_S239_L001_Q_30 : 23366: 297.911: 23366: 297.766: 20730: 270.944: 20730: 205.553: 19179: 433.26
MT1-20-1_S269_L001_Q_30 : 47552: 229.668: 47552: 223.919: 29145: 275.384: 29145: 208.219: 25858: 433.311
MT3-11-1_S343_L001_Q_30 : 28750: 249.8: 28750: 249.869: 21075: 276.356: 21075: 207.069: 18977: 428.642
MT3-24-1_S80_L001_Q_30 : 33224: 216.07: 33224: 216.805: 19765: 276.353: 19765: 205.265: 17585: 429.224
MT1-20-2_S277_L001_Q_30 : 44128: 188.968: 44128: 157.654: 15927: 275.169: 15927: 207.546: 14168: 430.612
MT3-11-2_S351_L001_Q_30 : 21899: 267.347: 21899: 267.22: 17443: 276.74: 17443: 206.972: 15633: 428.761
MT3-24-2_S88_L001_Q_30 : 30910: 253.425: 30910: 253.843: 22458: 278.03: 22458: 207.837: 19975: 432.116
MT1-20-3_S285_L001_Q_30 : 37549: 245.97: 37549: 235.342: 24331: 275.377: 24331: 206.202: 21428: 432.071
MT3-11-3_S359_L001_Q_30 : 25122: 277.838: 25122: 277.944: 20541: 269.165: 20541: 206.357: 18243: 423.881
MT3-24-3_S96_L001_Q_30 : 35125: 210.151: 35125: 210.224: 20337: 277.197: 20337: 208.095: 18270: 432.22
MT1-21-1_S198_L001_Q_30 : 32702: 248.504: 32702: 245.173: 22151: 270.366: 22151: 210.597: 20041: 423.659
MT3-1-1_S199_L001_Q_30 : 34119: 271.107: 34119: 271.579: 26691: 279.071: 26691: 207.877: 23724: 437.145
MT1-21-2_S206_L001_Q_30 : 30440: 248.368: 30440: 246.525: 21258: 269.567: 21258: 212.011: 19257: 425.463
MT3-12-1_S367_L001_Q_30 : 28418: 248.237: 28418: 248.488: 20587: 275.293: 20587: 207.317: 18442: 427.095
MT1-21-3_S214_L001_Q_30 : 29507: 253.688: 29507: 253.451: 21420: 270.823: 21420: 210.978: 19417: 423.965
MT0-9-2_S299_L001_Q_30 : 23510: 278.172: 23510: 278.705: 18392: 277.505: 18392: 211.013: 15575: 441.38
MT1-10-1_S219_L001_Q_30 : 55014: 185.004: 55014: 107.831: 10039: 267.551: 10039: 208.615: 8852: 413.259
MT0-17-3_S309_L001_Q_30 : 30887: 264.561: 30887: 265.018: 23062: 267.318: 23062: 212.85: 19878: 428.655
MT1-10-2_S227_L001_Q_30 : 54276: 183.525: 54276: 108.215: 9434: 268.026: 9434: 207.319: 8344: 416.495
MT0-18-1_S317_L001_Q_30 : 26132: 281.091: 26132: 281.814: 20850: 278.536: 20850: 212.324: 17698: 443.065
GT3-4-2_S177_L001_Q_30 : 21357: 219.972: 21357: 222.466: 13179: 252.408: 13179: 181.509: 11014: 368.15
MT1-10-3_S235_L001_Q_30 : 18935: 288.635: 18935: 289.03: 15842: 264.718: 15842: 211.675: 13769: 426.727
MT0-18-2_S325_L001_Q_30 : 17803: 291.58: 17803: 292.165: 14608: 278.756: 14608: 210.105: 12225: 443.199
GT3-4-3_S185_L001_Q_30 : 18900: 232.722: 18900: 232.984: 11870: 263.943: 11870: 183.017: 9959: 413.764
MT1-11-1_S243_L001_Q_30 : 24407: 283.272: 24407: 283.803: 19961: 265.372: 19961: 213.22: 17419: 427.006
MT0-18-3_S333_L001_Q_30 : 25278: 283.298: 25278: 283.702: 20164: 277.658: 20164: 212.896: 17162: 440.598
GT3-5-1_S98_L001_Q_30 : 41051: 261.416: 41051: 261.614: 30957: 260.967: 30957: 186.958: 26560: 392.65
MT1-11-2_S251_L001_Q_30 : 39203: 208.308: 39203: 146.682: 12749: 267.959: 12749: 209.962: 11243: 420.325
MT0-19-1_S341_L001_Q_30 : 21902: 285.345: 21902: 286.272: 17777: 277.79: 17777: 213.691: 15301: 431.63
